Rank,Listing ID,Title,Brand,Price GBP,Likes,Previous Likes,Likes Gained,Likes Gained %,Previous Rank,Rank Change,New Listing,Condition,URL
22,9948375981,Travis Scott Astroworld Europe 2019 Stop Look Listen Long Sleeve Tee Grey Size S,,35.0,24,20,4,20.0,26,4,No,,https://www.vinted.co.uk/items/9948375981-travis-scott-astroworld-europe-2019-stop-look-listen-long-sleeve-tee-grey-size-s
23,10120353233,Nike T-shirt Gym Running Grey L,,7.0,23,,,,,,Yes,,https://www.vinted.co.uk/items/10120353233-nike-t-shirt-gym-running-grey-l
24,10112713086,Mens New Sunday Running Club Print Tshirt,,15.99,23,16,7,43.8,35,11,No,,https://www.vinted.co.uk/items/10112713086-mens-new-sunday-running-club-print-tshirt
25,10050923481,Brand new underarmour set,,32.0,22,,,,,,Yes,,https://www.vinted.co.uk/items/10050923481-brand-new-underarmour-set
26,9757753917,North Face sprint T Shirt,,6.5,22,22,0,0.0,21,-5,No,,https://www.vinted.co.uk/items/9757753917-north-face-sprint-t-shirt
27,10059280503,Nike Dri-Fit Training T-Shirt - Navy Blue,,7.0,21,16,5,31.2,34,7,No,,https://www.vinted.co.uk/items/10059280503-nike-dri-fit-training-t-shirt-navy-blue
28,10070623999,Men’s Adidas T-shirt originals running club 2XL,,13.0,20,19,1,5.3,27,-1,No,,https://www.vinted.co.uk/items/10070623999-mens-adidas-t-shirt-originals-running-club-2xl
29,10123674290,Represent x realtree,,40.0,20,,,,,,Yes,,https://www.vinted.co.uk/items/10123674290-represent-x-realtree
30,9733496803,Nike Dri-FIT T-Shirt – Khaki | Small,,14.49,19,,,,,,Yes,,https://www.vinted.co.uk/items/9733496803-nike-dri-fit-t-shirt-khaki-small
31,10111889543,On running T-shirt,,15.0,19,15,4,26.7,42,11,No,,https://www.vinted.co.uk/items/10111889543-on-running-t-shirt
32,10116733549,On Running Performance T-Shirt olive green/ khaki Size M – Brand New,,40.0,19,,,,,,Yes,,https://www.vinted.co.uk/items/10116733549-on-running-performance-t-shirt-olive-green-khaki-size-m-brand-new
33,10021844552,Navy Castore T-Shirt,,5.0,19,19,0,0.0,28,-5,No,,https://www.vinted.co.uk/items/10021844552-navy-castore-t-shirt
34,9757490275,Nike Sportswear Summer Futura Graphic T Shirt Black Size L Retro 2000s,,30.0,19,,,,,,Yes,,https://www.vinted.co.uk/items/9757490275-nike-sportswear-summer-futura-graphic-t-shirt-black-size-l-retro-2000s
35,10117240707,On Running Men's Core-T Shirt - Gray - Size L,,22.0,18,,,,,,Yes,,https://www.vinted.co.uk/items/10117240707-on-running-mens-core-t-shirt-gray-size-l
36,10113713870,Hoka x Unsactioned athletics t shirt,,10.0,18,12,6,50.0,65,29,No,,https://www.vinted.co.uk/items/10113713870-hoka-x-unsactioned-athletics-t-shirt
37,10060995312,Tommy Hilfiger Grey Logo Tape Sleeve Sweatshirt Lounge Crewneck Men’s L,,11.0,18,,,,,,Yes,,https://www.vinted.co.uk/items/10060995312-tommy-hilfiger-grey-logo-tape-sleeve-sweatshirt-lounge-crewneck-mens-l
38,10086603288,Men’s under armour T shirt,,15.0,18,17,1,5.9,33,-5,No,,https://www.vinted.co.uk/items/10086603288-mens-under-armour-t-shirt
39,9930253224,Nike Dri Fit Run Miler Shirt Sleeve T-shirt Orange Size Medium,,11.95,17,15,2,13.3,41,2,No,,https://www.vinted.co.uk/items/9930253224-nike-dri-fit-run-miler-shirt-sleeve-t-shirt-orange-size-medium
40,10127098413,Zara Washed Black Oversized Sweatshirt – Size S,,10.0,17,,,,,,Yes,,https://www.vinted.co.uk/items/10127098413-zara-washed-black-oversized-sweatshirt-size-s
41,10121029696,New Balance Camo T-shirt Gym Running Black XL,,12.0,17,,,,,,Yes,,https://www.vinted.co.uk/items/10121029696-new-balance-camo-t-shirt-gym-running-black-xl
42,10120869342,On Running Activewear T-shirt - Grey,,40.0,17,,,,,,Yes,,https://www.vinted.co.uk/items/10120869342-on-running-activewear-t-shirt-grey
43,8158590507,Bene Culture/Re-Run T-Shirt,,8.0,17,,,,,,Yes,,https://www.vinted.co.uk/items/8158590507-bene-culturere-run-t-shirt
44,10121699838,XL men’s grey New Balance Always on the Run tshirt,,6.0,17,,,,,,Yes,,https://www.vinted.co.uk/items/10121699838-xl-mens-grey-new-balance-always-on-the-run-tshirt
45,10046482917,Asics running t-shirt white large,,3.0,16,15,1,6.7,43,-2,No,,https://www.vinted.co.uk/items/10046482917-asics-running-t-shirt-white-large
46,10120855950,On Running Activewear T-shirt - Black,,40.0,16,,,,,,Yes,,https://www.vinted.co.uk/items/10120855950-on-running-activewear-t-shirt-black
47,9937735764,Title: Nike Dri-FIT Red Short Sleeve Running / Gym Top – Men’s Large,,10.0,16,15,1,6.7,44,-3,No,,https://www.vinted.co.uk/items/9937735764-title-nike-dri-fit-red-short-sleeve-running-gym-top-mens-large
48,10099924242,Nike Long Sleeve Y2K Dri-Fit T-Shirt Training Running Gym Grey Men’s (L),,9.99,16,13,3,23.1,60,12,No,,https://www.vinted.co.uk/items/10099924242-nike-long-sleeve-y2k-dri-fit-t-shirt-training-running-gym-grey-mens-l
49,10066384705,Nike Dry-Fit Slim Fit T-Shirt & Shorts Set – Black/Pink – Size L,,39.0,16,15,1,6.7,45,-4,No,,https://www.vinted.co.uk/items/10066384705-nike-dry-fit-slim-fit-t-shirt-shorts-set-blackpink-size-l
50,10102881944,Vintage running t-shirt Brooks old school 90s USA Retro L-XL fit faded Burgandy,,24.16,15,,,,,,Yes,,https://www.vinted.co.uk/items/10102881944-vintage-running-t-shirt-brooks-old-school-90s-usa-retro-l-xl-fit-faded-burgandy
51,10002633125,Ice-cream white running puppy tshirt,,32.0,15,13,2,15.4,53,2,No,,https://www.vinted.co.uk/items/10002633125-ice-cream-white-running-puppy-tshirt
52,10043606950,Mens Nike dri fit yellow running t-shirt. Size large,,6.5,15,,,,,,Yes,,https://www.vinted.co.uk/items/10043606950-mens-nike-dri-fit-yellow-running-t-shirt-size-large
53,10126130332,T-shirt On Running Performance-T M,,20.0,14,,,,,,Yes,,https://www.vinted.co.uk/items/10126130332-t-shirt-on-running-performance-t-m
54,9587040550,Berghaus Quality Equipment T-Shirt Khaki Brown Mens S BNWT,,9.0,14,12,2,16.7,67,13,No,,https://www.vinted.co.uk/items/9587040550-berghaus-quality-equipment-t-shirt-khaki-brown-mens-s-bnwt
55,10124333042,Nike running series,,6.98,14,,,,,,Yes,,https://www.vinted.co.uk/items/10124333042-nike-running-series
56,10120551599,Nike running division T-shirt,,15.0,14,,,,,,Yes,,https://www.vinted.co.uk/items/10120551599-nike-running-division-t-shirt
57,10111816819,Ascis Core T-Shirt,,20.0,14,,,,,,Yes,,https://www.vinted.co.uk/items/10111816819-ascis-core-t-shirt
58,9945204548,Black Nike running shirt,,4.5,14,,,,,,Yes,,https://www.vinted.co.uk/items/9945204548-black-nike-running-shirt
59,10025446714,Nike t shirt,,12.0,14,14,0,0.0,48,-11,No,,https://www.vinted.co.uk/items/10025446714-nike-t-shirt
60,9981552569,Atlas Teal Active Sport Technical Tee#breathableshirt,,1.5,13,13,0,0.0,52,-8,No,,https://www.vinted.co.uk/items/9981552569-atlas-teal-active-sport-technical-teebreathableshirt
61,9013642462,Men’s Polo Ralph Lauren T-shirt,,8.0,13,,,,,,Yes,,https://www.vinted.co.uk/items/9013642462-mens-polo-ralph-lauren-t-shirt
62,10114604534,Front runner evidence based training,,20.4,13,,,,,,Yes,,https://www.vinted.co.uk/items/10114604534-front-runner-evidence-based-training
63,6536488317,Nike running T-shirt S,,3.0,13,,,,,,Yes,,https://www.vinted.co.uk/items/6536488317-nike-running-t-shirt-s
64,10107749602,Nike Miler Long Sleeved T Shirt,,22.0,13,10,3,30.0,90,26,No,,https://www.vinted.co.uk/items/10107749602-nike-miler-long-sleeved-t-shirt
65,9965965706,Nike rise 365 coral run division men’s tshirt size small,,10.0,12,,,,,,Yes,,https://www.vinted.co.uk/items/9965965706-nike-rise-365-coral-run-division-mens-tshirt-size-small
66,10111125597,On Running T-Shirt Olive Green Size L Technical Running Gym Vintage Style,,40.0,12,,,,,,Yes,,https://www.vinted.co.uk/items/10111125597-on-running-t-shirt-olive-green-size-l-technical-running-gym-vintage-style
67,10008980119,Brooks white running t-shirt,,4.0,12,11,1,9.1,73,6,No,,https://www.vinted.co.uk/items/10008980119-brooks-white-running-t-shirt
68,7555292479,Nike Dri-FIT Miler Graphic Running T-Shirt (Yellow/White),,7.99,12,12,0,0.0,66,-2,No,,https://www.vinted.co.uk/items/7555292479-nike-dri-fit-miler-graphic-running-t-shirt-yellowwhite
69,10122938066,Men’s shorts,,3.5,12,,,,,,Yes,,https://www.vinted.co.uk/items/10122938066-mens-shorts
70,9869941964,Illicit Bloc Running Club T-Shirt,,40.0,12,11,1,9.1,78,8,No,,https://www.vinted.co.uk/items/9869941964-illicit-bloc-running-club-t-shirt
71,10088894356,Dark Grey Nike running T-Shirt,,10.0,12,13,-1,-7.7,58,-13,No,,https://www.vinted.co.uk/items/10088894356-dark-grey-nike-running-t-shirt
72,10120500115,Nike T-Shirt,,4.5,12,,,,,,Yes,,https://www.vinted.co.uk/items/10120500115-nike-t-shirt
73,10077578089,Nike running T-shirt,,5.0,12,12,0,0.0,70,-3,No,,https://www.vinted.co.uk/items/10077578089-nike-running-t-shirt
74,10036817029,Nike trail dri-fit running t-shirt,,20.0,11,,,,,,Yes,,https://www.vinted.co.uk/items/10036817029-nike-trail-dri-fit-running-t-shirt
75,10050917837,Brand new Underarmour set,,32.0,11,,,,,,Yes,,https://www.vinted.co.uk/items/10050917837-brand-new-underarmour-set
76,10044638115,"Notorious B.I.G. ""Life After Death"" Double-Sided T-Shirt",,6.0,11,9,2,22.2,98,22,No,,https://www.vinted.co.uk/items/10044638115-notorious-big-life-after-death-double-sided-t-shirt
77,10113611127,Nike Running Dri-FIT T-Shirt – Size М,,1.0,11,9,2,22.2,94,17,No,,https://www.vinted.co.uk/items/10113611127-nike-running-dri-fit-t-shirt-size-m
78,10122796241,Adidas Airchill Heat.rdy Men’s Training T-Shirt M Mint Green Gym Running,,12.0,11,,,,,,Yes,,https://www.vinted.co.uk/items/10122796241-adidas-airchill-heatrdy-mens-training-t-shirt-m-mint-green-gym-running
79,10095476059,"Nike💯 After Dark Tour  October 2026 London 10K Exclusive T-Shirt - Brand New, Size S Rpr 40£",,21.0,11,10,1,10.0,88,9,No,,https://www.vinted.co.uk/items/10095476059-nike-after-dark-tour-october-2026-london-10k-exclusive-t-shirt-brand-new-size-s-rpr-40ps
80,10063875975,Nike Men's / Unisex White Dri-FIT T-Shirt – Size Small,,5.0,11,11,0,0.0,75,-5,No,,https://www.vinted.co.uk/items/10063875975-nike-mens-unisex-white-dri-fit-t-shirt-size-small
81,10116037682,Nike Men’s T-Shirt,,8.0,11,,,,,,Yes,,https://www.vinted.co.uk/items/10116037682-nike-mens-t-shirt
82,10087018603,On Running T shirt - Size XS - same or next day dispatch,,15.0,11,11,0,0.0,80,-2,No,,https://www.vinted.co.uk/items/10087018603-on-running-t-shirt-size-xs-same-or-next-day-dispatch
83,10088509356,Uniqlo Dry Ex T Shirt,,5.0,11,12,-1,-8.3,69,-14,No,,https://www.vinted.co.uk/items/10088509356-uniqlo-dry-ex-t-shirt
84,10122009935,Nike Dri-FIT Adv T-Shirt – Light Blue | XL,,17.99,11,,,,,,Yes,,https://www.vinted.co.uk/items/10122009935-nike-dri-fit-adv-t-shirt-light-blue-xl
85,10121810383,NEWUS/ Comme des Garçons Black Heart Graphic T-Shirt Size S Red Heart Streetwear Tee,,9.99,11,,,,,,Yes,,https://www.vinted.co.uk/items/10121810383-newus-comme-des-garcons-black-heart-graphic-t-shirt-size-s-red-heart-streetwear-tee
86,10087118906,New Balance London Marathon Men's Running T-Shirt,,10.0,10,10,0,0.0,84,-2,No,,https://www.vinted.co.uk/items/10087118906-new-balance-london-marathon-mens-running-t-shirt
87,9986179275,Mizuno running t shirt,,5.0,10,11,-1,-9.1,76,-11,No,,https://www.vinted.co.uk/items/9986179275-mizuno-running-t-shirt
88,8390511186,Parlez Sports Runner T-shirt,,7.0,10,,,,,,Yes,,https://www.vinted.co.uk/items/8390511186-parlez-sports-runner-t-shirt
89,10049956852,Nike Dri-FIT Orange Running T-Shirt,,5.5,10,10,0,0.0,89,0,No,,https://www.vinted.co.uk/items/10049956852-nike-dri-fit-orange-running-t-shirt
90,10088107842,Nike running t-shirt small men’s,,20.0,10,,,,,,Yes,,https://www.vinted.co.uk/items/10088107842-nike-running-t-shirt-small-mens
91,10032913915,Nike running dri fit t-shirt,,12.5,9,,,,,,Yes,,https://www.vinted.co.uk/items/10032913915-nike-running-dri-fit-t-shirt
92,10128422960,Saucony running T-shirt,,5.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10128422960-saucony-running-t-shirt
93,10034426990,Lyle & Scott White T-Shirt S – Classic Fit – Eagle Logo,,3.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10034426990-lyle-scott-white-t-shirt-s-classic-fit-eagle-logo
94,10112228046,Calvin Klein men’s joggers and tshirt,,20.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10112228046-calvin-klein-mens-joggers-and-tshirt
95,10128513253,On running t shirt,,20.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10128513253-on-running-t-shirt
96,10120854209,New Balance T-shirt Gym Running Black L,,5.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10120854209-new-balance-t-shirt-gym-running-black-l
97,10118962593,On running men’s core T-shirt size XL,,25.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10118962593-on-running-mens-core-t-shirt-size-xl
98,10121696426,Lotus Running Top,,1.5,9,,,,,,Yes,,https://www.vinted.co.uk/items/10121696426-lotus-running-top
99,10121051856,Pull&Bear white T-shirt.,,2.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10121051856-pullbear-white-t-shirt
100,10124253776,Men’s asics running t shirt,,8.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10124253776-mens-asics-running-t-shirt
