Rank,Listing ID,Title,Brand,Price GBP,Likes,Previous Likes,Likes Gained,Likes Gained %,Previous Rank,Rank Change,New Listing,Condition,URL
66,9986179275,Mizuno running t shirt,,5.0,11,10,1,10.0,76,10,No,,https://www.vinted.co.uk/items/9986179275-mizuno-running-t-shirt
67,10058186267,Running performance T,,30.0,11,,,,,,Yes,,https://www.vinted.co.uk/items/10058186267-running-performance-t
68,9990926463,New Balance running t shirt,,4.5,11,11,0,0.0,64,-4,No,,https://www.vinted.co.uk/items/9990926463-new-balance-running-t-shirt
69,10050923481,Brand new underarmour set,,32.0,11,,,,,,Yes,,https://www.vinted.co.uk/items/10050923481-brand-new-underarmour-set
70,10056101798,grey Nike Miler running t-shirt Medium,,15.0,11,,,,,,Yes,,https://www.vinted.co.uk/items/10056101798-grey-nike-miler-running-t-shirt-medium
71,10022839560,Monterrain Sports T-Shirt – Performance Fit,,6.0,11,11,0,0.0,68,-3,No,,https://www.vinted.co.uk/items/10022839560-monterrain-sports-t-shirt-performance-fit
72,10031101741,Rats Get Fat Tee,,13.46,10,10,0,0.0,72,0,No,,https://www.vinted.co.uk/items/10031101741-rats-get-fat-tee
73,10030967346,Gymshark Orange Sleeveless Training Tank,,2.69,10,10,0,0.0,70,-3,No,,https://www.vinted.co.uk/items/10030967346-gymshark-orange-sleeveless-training-tank
74,9980624833,Nike Dri-FIT Blue Running T-Shirt XL - Gym Training,,5.0,10,,,,,,Yes,,https://www.vinted.co.uk/items/9980624833-nike-dri-fit-blue-running-t-shirt-xl-gym-training
75,10009740960,Mizuno Running T-shirts,,8.0,10,10,0,0.0,78,3,No,,https://www.vinted.co.uk/items/10009740960-mizuno-running-t-shirts
76,10027271274,Nike dry fit set Men’s Large,,20.0,10,,,,,,Yes,,https://www.vinted.co.uk/items/10027271274-nike-dry-fit-set-mens-large
77,10027952897,Salomon Agile long sleeve running t,,8.0,10,,,,,,Yes,,https://www.vinted.co.uk/items/10027952897-salomon-agile-long-sleeve-running-t
78,10018508178,Nike running vest,,6.0,10,10,0,0.0,80,2,No,,https://www.vinted.co.uk/items/10018508178-nike-running-vest
79,10051633059,Men’s Loiter x Gundam Anime Vintage Style T Shirt,,16.15,9,,,,,,Yes,,https://www.vinted.co.uk/items/10051633059-mens-loiter-x-gundam-anime-vintage-style-t-shirt
80,10008980119,Brooks white running t-shirt,,4.0,9,8,1,12.5,89,9,No,,https://www.vinted.co.uk/items/10008980119-brooks-white-running-t-shirt
81,10064423340,Job lot of stuff mixed bundle,,4.67,9,,,,,,Yes,,https://www.vinted.co.uk/items/10064423340-job-lot-of-stuff-mixed-bundle
82,10001167801,3x quick dry t-shirts,,3.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10001167801-3x-quick-dry-t-shirts
83,10053678604,Asics Road Fade Running T-shirt,,30.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10053678604-asics-road-fade-running-t-shirt
84,9612468180,2 x men’s small tracksuit bottoms joggers - summer beach sport gym,,5.0,9,8,1,12.5,95,11,No,,https://www.vinted.co.uk/items/9612468180-2-x-mens-small-tracksuit-bottoms-joggers-summer-beach-sport-gym
85,9300715691,"Plain white t shirt size small chest 37-39 BNWT - print your own, colour run",,2.0,9,9,0,0.0,82,-3,No,,https://www.vinted.co.uk/items/9300715691-plain-white-t-shirt-size-small-chest-37-39-bnwt-print-your-own-colour-run
86,10059942886,Men’s Nike Miler 1.0 Gym/Running T-Shirt,,6.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10059942886-mens-nike-miler-10-gymrunning-t-shirt
87,10049956852,Nike Dri-FIT Orange Running T-Shirt,,5.5,9,,,,,,Yes,,https://www.vinted.co.uk/items/10049956852-nike-dri-fit-orange-running-t-shirt
88,10044708288,New Balance Running t-shirt,,6.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10044708288-new-balance-running-t-shirt
89,10051260966,Under Armour Challenger Train SS Top Navy Men's Size M - BNWT,,9.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10051260966-under-armour-challenger-train-ss-top-navy-mens-size-m-bnwt
90,10009962036,Nike green running dri fit t shirt large,,9.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10009962036-nike-green-running-dri-fit-t-shirt-large
91,10002225634,Nike running t-shirt,,5.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/10002225634-nike-running-t-shirt
92,6651122594,Pink Running Club T Shirt,,5.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/6651122594-pink-running-club-t-shirt
93,9967136880,Long Sleeve Running T Shirt,,2.5,9,9,0,0.0,85,-8,No,,https://www.vinted.co.uk/items/9967136880-long-sleeve-running-t-shirt
94,9840745797,Men’s Stamford Brook Running Club Design O/S Box Fit T Shirt Size L,,16.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/9840745797-mens-stamford-brook-running-club-design-os-box-fit-t-shirt-size-l
95,9987513455,Nike Running Top. XL,,8.0,9,,,,,,Yes,,https://www.vinted.co.uk/items/9987513455-nike-running-top-xl
96,9987782921,Nike Dri-Fit Trail Running T-Shirt Tee in Black - Size Large - Worn Once - Superb!,,9.99,8,,,,,,Yes,,https://www.vinted.co.uk/items/9987782921-nike-dri-fit-trail-running-t-shirt-tee-in-black-size-large-worn-once-superb
97,10066554574,Graphic Print T Shirt,,5.0,8,,,,,,Yes,,https://www.vinted.co.uk/items/10066554574-graphic-print-t-shirt
98,9620666490,Nike running t-shirt,,15.0,8,,,,,,Yes,,https://www.vinted.co.uk/items/9620666490-nike-running-t-shirt
99,10067365313,Running wolves print The Moun t shirt,,6.0,8,,,,,,Yes,,https://www.vinted.co.uk/items/10067365313-running-wolves-print-the-moun-t-shirt
100,9407753103,Calvin Klein Jeans White Logo T-Shirt | Size M | Genuine,,14.5,8,,,,,,Yes,,https://www.vinted.co.uk/items/9407753103-calvin-klein-jeans-white-logo-t-shirt-size-m-genuine
